"","Df","Variance","F","Pr..F.","R2","adj.R2","model","transfo"
"Model",5,0.200402451852045,1.2001287964462,0.19,"0.285736189200115","0.0476482522668196","Complete","Hellinger"
"Residual",15,0.500952362226803,NA,NA,"NA","NA","Complete","Hellinger"
"Longitude",1,0.0341510100670341,1.02258256399555,0.46,"0.0486929146011319","0.00134415901809126","pRDA","Hellinger"
"Latitude",1,0.0324651141712077,0.972101838992107,0.497,"0.0462891442669381","-0.00166055389965114","pRDA","Hellinger"
"Depth_m",1,0.041222984654385,1.23433846497329,0.233,"0.0587762197205792","0.0139482904174001","pRDA","Hellinger"
"Temperature",1,0.013673566988065,0.409427163711258,0.956,"0.0194959337464919","-0.0351520670502088","pRDA","Hellinger"
"Salinity",1,0.0208345637828874,0.623848653700569,0.812,"0.029706167783636","-0.0223892745037789","pRDA","Hellinger"
"Residual1",15,0.500952362226803,NA,NA,"NA","NA","pRDA","Hellinger"
