"","Df","Variance","F","Pr..F.","R2","adj.R2","model","transfo"
"Model",5,0.206612166471968,1.19210579050731,0.159,"0.284369204900969","0.0458256065346255","Complete","Hellinger"
"Residual",15,0.519950917403165,NA,NA,"NA","NA","Complete","Hellinger"
"Longitude",1,0.0481523092233328,1.38914004028949,0.164,"0.066274092769084","0.0232067163697691","pRDA","Hellinger"
"Latitude",1,0.0466356942380646,1.34538740130456,0.182,"0.0641867103807863","0.020597488384397","pRDA","Hellinger"
"Depth_m",1,0.0437843974285658,1.26313069069794,0.206,"0.0602623480332095","0.015692035449926","pRDA","Hellinger"
"Temperature",1,0.0129899557412071,0.374745633859555,0.984,"0.0178786343945868","-0.0372876065983526","pRDA","Hellinger"
"Salinity",1,0.0193396188793955,0.557926283964984,0.894,"0.0266179486800333","-0.0263634637415443","pRDA","Hellinger"
"Residual1",15,0.519950917403165,NA,NA,"NA","NA","pRDA","Hellinger"
