"","Df","Variance","F","Pr..F.","R2","adj.R2","model","transfo"
"Model",5,48.9933697789667,6.23132839668475,0.001,"0.334454325295796","0.280781287013199","Complete","Hellinger-Mahalanobis"
"Residual",62,97.4941050422579,NA,NA,"NA","NA","Complete","Hellinger-Mahalanobis"
"Longitude",1,3.03817963150325,1.93208745361123,0.131,"0.00902812157253457","0.00391563087603541","pRDA","Hellinger-Mahalanobis"
"Latitude",1,2.87844080340078,1.83050380054769,0.142,"0.0010396300662839","-0.00426770188646508","pRDA","Hellinger-Mahalanobis"
"Depth_m",1,4.56277597564173,2.90163297942137,0.05,"0.00181327753976709","-0.00347518496240939","pRDA","Hellinger-Mahalanobis"
"Temperature",1,1.79595123156633,1.14210983637267,0.291,"0.0643865213222167","0.0606242354976608","pRDA","Hellinger-Mahalanobis"
"Salinity",1,0.51631544043525,0.328343516698885,0.825,"0.0786394597311549","0.0752248065507195","pRDA","Hellinger-Mahalanobis"
"Residual1",62,97.4941050422579,NA,NA,"NA","NA","pRDA","Hellinger-Mahalanobis"
