"","Df","Variance","F","Pr..F.","R2","adj.R2","model","transfo"
"Model",7,13692.1816030273,6.96323990383367,0.001,"0.222831134174811","0.190830063229067","Complete","Hellinger-Mahalanobis"
"Residual",170,47754.2659669331,NA,NA,"NA","NA","Complete","Hellinger-Mahalanobis"
"Longitude",1,128.52605431628,0.457538793474431,0.693,"0.00209167591291523","-0.00256691988412228","pRDA","Hellinger-Mahalanobis"
"Latitude",1,141.164938615359,0.502531848803374,0.633,"0.00229736533514977","-0.00235401328917795","pRDA","Hellinger-Mahalanobis"
"Depth_m",1,156.939275101788,0.558686773361314,0.594,"0.00255408215296816","-0.00208828886371693","pRDA","Hellinger-Mahalanobis"
"Temperature",1,213.543691837644,0.760192348837203,0.45,"0.0371246408925554","0.0287948928165143","pRDA","Hellinger-Mahalanobis"
"Season",2,2281.17730015805,4.06037170894215,0.006,"0.00347528132679224","-0.00113476691186387","pRDA","Hellinger-Mahalanobis"
"Salinity",1,1603.2448792812,5.70737763337267,0.004,"0.0260917423656712","0.0222752541634671","pRDA","Hellinger-Mahalanobis"
"Residual1",170,47754.2659669331,NA,NA,"NA","NA","pRDA","Hellinger-Mahalanobis"
