"","Df","Variance","F","Pr..F.","R2","adj.R2","model","transfo"
"Model",5,3311.4421891671,6.44789270523709,0.001,"0.295126524552114","0.249355519652901","Complete","Hellinger-Mahalanobis"
"Residual",77,7908.97306212205,NA,NA,"NA","NA","Complete","Hellinger-Mahalanobis"
"Longitude",1,25.99245898749,0.253056790852152,0.766,"0.00166319120902136","-0.00257070156183647","pRDA","Hellinger-Mahalanobis"
"Latitude",1,84.5551106052881,0.823209722105222,0.365,"0.0070500730934969","0.0029421892556093","pRDA","Hellinger-Mahalanobis"
"Depth_m",1,88.1448596309392,0.858158718998249,0.366,"0.0195276425539134","0.0157116316858601","pRDA","Hellinger-Mahalanobis"
"Temperature",1,118.333351329742,1.15206714965665,0.253,"0.0210573313327956","0.0172771026584003","pRDA","Hellinger-Mahalanobis"
"Salinity",1,241.412123341694,2.35033465802738,0.098,"0.0192439664534101","0.0154213198870993","pRDA","Hellinger-Mahalanobis"
"Residual1",77,7908.97306212205,NA,NA,"NA","NA","pRDA","Hellinger-Mahalanobis"
