"","sample_id","project","locus","seqdepth_ok","artefact_type","nb_reads_postmetabaR","nb_motus_postmetabaR"
"66","ADE_21_00438","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",80366,68
"67","ADE_21_00439","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",3374,10
"68","ADE_21_00440","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",115636,57
"69","ADE_21_00441","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",33780,18
"70","ADE_21_00442","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",79640,81
"71","ADE_21_00444","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",158951,74
"72","ADE_21_00445","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",71011,70
"73","ADE_21_00446","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",70027,47
"74","ADE_21_00447","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",52836,52
"75","ADE_21_00448","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",26527,33
"76","ADE_21_00449","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",25473,22
"77","ADE_21_00450","PPO.Godbout.2021","MiFishU",FALSE,"Low sequencing depth",425,1
"78","ADE_21_00451","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",134607,62
"79","ADE_21_00452","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",88187,73
"80","ADE_21_00453","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",107325,45
"81","ADE_21_00454","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",129511,56
"82","ADE_21_00456","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",82972,63
"83","ADE_21_00457","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",59478,42
"84","ADE_21_00458","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",90332,72
"85","ADE_21_00459","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",101016,48
"86","ADE_21_00460","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",80293,20
"87","ADE_21_00461","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",110942,41
"88","ADE_21_00463","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",80816,26
"89","ADE_21_00464","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",93396,36
"90","ADE_21_00465","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",59831,35
"91","ADE_21_00466","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",72906,40
"92","ADE_21_00467","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",93588,39
"93","ADE_21_00468","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",99448,17
"94","ADE_21_00469","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",81561,16
"95","ADE_21_00471","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",109957,36
"96","ADE_21_00472","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",141122,42
