"","sample_id","project","locus","seqdepth_ok","artefact_type","nb_reads_postmetabaR","nb_motus_postmetabaR"
"71","ADE_21_00436","PPO.Godbout.2021","COI",TRUE,"Not artefactual",2561,25
"72","ADE_21_00437","PPO.Godbout.2021","COI",TRUE,"Not artefactual",3783,47
"73","ADE_21_00438","PPO.Godbout.2021","COI",TRUE,"Not artefactual",4426,71
"74","ADE_21_00439","PPO.Godbout.2021","COI",TRUE,"Not artefactual",677,7
"75","ADE_21_00440","PPO.Godbout.2021","COI",TRUE,"Not artefactual",7716,64
"76","ADE_21_00441","PPO.Godbout.2021","COI",TRUE,"Not artefactual",2032,12
"77","ADE_21_00442","PPO.Godbout.2021","COI",TRUE,"Not artefactual",2684,16
"78","ADE_21_00443","PPO.Godbout.2021","COI",TRUE,"Not artefactual",1177,8
"79","ADE_21_00444","PPO.Godbout.2021","COI",TRUE,"Not artefactual",6866,64
"80","ADE_21_00445","PPO.Godbout.2021","COI",TRUE,"Not artefactual",5340,92
"81","ADE_21_00446","PPO.Godbout.2021","COI",TRUE,"Not artefactual",2270,14
"82","ADE_21_00447","PPO.Godbout.2021","COI",TRUE,"Not artefactual",2345,21
"83","ADE_21_00448","PPO.Godbout.2021","COI",TRUE,"Not artefactual",721,4
"84","ADE_21_00449","PPO.Godbout.2021","COI",TRUE,"Not artefactual",1265,13
"85","ADE_21_00451","PPO.Godbout.2021","COI",TRUE,"Not artefactual",2103,23
"86","ADE_21_00452","PPO.Godbout.2021","COI",TRUE,"Not artefactual",698,8
"87","ADE_21_00453","PPO.Godbout.2021","COI",TRUE,"Not artefactual",1756,10
"88","ADE_21_00454","PPO.Godbout.2021","COI",TRUE,"Not artefactual",2981,34
"89","ADE_21_00456","PPO.Godbout.2021","COI",TRUE,"Not artefactual",6421,36
"90","ADE_21_00457","PPO.Godbout.2021","COI",TRUE,"Not artefactual",2499,24
"91","ADE_21_00458","PPO.Godbout.2021","COI",TRUE,"Not artefactual",3415,41
"92","ADE_21_00459","PPO.Godbout.2021","COI",TRUE,"Not artefactual",4329,40
"93","ADE_21_00460","PPO.Godbout.2021","COI",TRUE,"Not artefactual",2084,26
"94","ADE_21_00461","PPO.Godbout.2021","COI",TRUE,"Not artefactual",5302,93
