"","X","ID_ADNe","Site","ID_reception","Latitude","Longitude","Depth_CTD","Tide","Depth_m","Temperature","Salinity","Date","Project","Locus"
"1758",1758,"BDA20_080","CrC","CrC_ADN1_haut",48.6263498,-64.1128945,NA,NA,52,NA,NA,"2020-08-01","BDA","COI"
"1762",1762,"BDA20_081","CrC","CrC_ADN1_fond",48.6263498,-64.1128945,NA,NA,53,NA,NA,"2020-08-01","BDA","COI"
"1766",1766,"BDA20_082","CrC","CrC_ADN2_haut",48.615831,-64.1040857,NA,NA,45.2,NA,NA,"2020-08-01","BDA","COI"
"1770",1770,"BDA20_083","CrC","CrC_ADN2_fond",48.615831,-64.1040857,NA,NA,46.2,NA,NA,"2020-08-01","BDA","COI"
"1774",1774,"BDA20_084","CrC","CrC_ADN3_haut",48.6079392,-64.1082828,NA,NA,35.4,NA,NA,"2020-08-01","BDA","COI"
"1778",1778,"BDA20_085","CrC","CrC_ADN3_fond",48.6079392,-64.1082828,NA,NA,36.4,NA,NA,"2020-08-01","BDA","COI"
"1782",1782,"BDA20_086","CrC","CrC_ADN5_haut",48.6067087,-64.0849617,NA,NA,53,NA,NA,"2020-08-01","BDA","COI"
"1786",1786,"BDA20_087","CrC","CrC_ADN5_fond",48.6067087,-64.0849617,NA,NA,54,NA,NA,"2020-08-01","BDA","COI"
"1790",1790,"BDA20_088","CrC","CrC_ADN15_haut",48.6202243,-64.1285237,NA,NA,38,NA,NA,"2020-08-01","BDA","COI"
"1794",1794,"BDA20_089","CrC","CrC_ADN15_fond",48.6202243,-64.1285237,NA,NA,39,NA,NA,"2020-08-01","BDA","COI"
