"","X","ID_ADNe","Site","ID_reception","Latitude","Longitude","Depth_CTD","Tide","Depth_m","Temperature","Salinity","Date","Project","Locus"
"76",176,"ADE_21_00441","Godbout","10M4-c",49.3007990252227,-67.6981600094587,11.56,2.4,9.16,3.18,29.06,"2021-05-31","PPO.Godbout.2021","COI"
"77",180,"ADE_21_00442","Godbout","10M1-a",49.3010130152106,-67.6995059754699,10.68,2,8.68,3.57,28.7,"2021-05-31","PPO.Godbout.2021","COI"
"78",184,"ADE_21_00443","Godbout","10M2-a",49.3010039627552,-67.6990540232509,11.07,2.3,8.77,3.31,28.93,"2021-05-31","PPO.Godbout.2021","COI"
"79",188,"ADE_21_00444","Godbout","10M3-c",49.3011590279639,-67.6987029891461,11.23,2.3,8.93,3.32,28.92,"2021-05-31","PPO.Godbout.2021","COI"
"80",192,"ADE_21_00445","Godbout","10M2-c",49.3010039627552,-67.6990540232509,11.07,2.3,8.77,3.31,28.93,"2021-05-31","PPO.Godbout.2021","COI"
"81",196,"ADE_21_00446","Godbout","10M2-b",49.3010039627552,-67.6990540232509,11.07,2.3,8.77,3.31,28.93,"2021-05-31","PPO.Godbout.2021","COI"
"82",200,"ADE_21_00447","Godbout","10M1-c",49.3010130152106,-67.6995059754699,10.68,2,8.68,3.57,28.7,"2021-05-31","PPO.Godbout.2021","COI"
"83",204,"ADE_21_00448","Godbout","6M2-a",49.3022920098156,-67.6992660015821,5.7,1.1,4.6,6.04,27.2,"2021-05-31","PPO.Godbout.2021","COI"
"84",208,"ADE_21_00449","Godbout","6M3-a",49.3022029940039,-67.698974981904,5.68,1.6,4.08,5.13,27.7,"2021-05-31","PPO.Godbout.2021","COI"
"85",216,"ADE_21_00451","Godbout","6M3-c",49.3022029940039,-67.698974981904,5.68,1.6,4.08,5.13,27.7,"2021-05-31","PPO.Godbout.2021","COI"
"86",220,"ADE_21_00452","Godbout","6M1-a",49.3024350050837,-67.6994880381972,4.94,1.1,3.84,6.45,26.8,"2021-05-31","PPO.Godbout.2021","COI"
"87",224,"ADE_21_00453","Godbout","10M4-a",49.3007990252227,-67.6981600094587,11.56,2.4,9.16,3.18,29.06,"2021-05-31","PPO.Godbout.2021","COI"
"88",228,"ADE_21_00454","Godbout","10M3-b",49.3011590279639,-67.6987029891461,11.23,2.3,8.93,3.32,28.92,"2021-05-31","PPO.Godbout.2021","COI"
"89",232,"ADE_21_00456","Godbout","10M3-a",49.3011590279639,-67.6987029891461,11.23,2.3,8.93,3.32,28.92,"2021-05-31","PPO.Godbout.2021","COI"
"90",236,"ADE_21_00457","Godbout","6M1-b",49.3024350050837,-67.6994880381972,4.94,1.1,3.84,6.45,26.8,"2021-05-31","PPO.Godbout.2021","COI"
"91",240,"ADE_21_00458","Godbout","6M4-c",49.3020240403712,-67.6985119655728,5.99,1.6,4.39,4.34,28.25,"2021-05-31","PPO.Godbout.2021","COI"
"92",244,"ADE_21_00459","Godbout","14M4-c",49.2990750353783,-67.6980799622834,17.66,2.8,14.86,1.79,30.85,"2021-06-03","PPO.Godbout.2021","COI"
"93",248,"ADE_21_00460","Godbout","2M2-b",49.3027289584279,-67.6986409630626,4.35,2.8,1.55,7.06,26.39,"2021-06-03","PPO.Godbout.2021","COI"
"94",252,"ADE_21_00461","Godbout","2M1-a",49.3027430400252,-67.6989779993892,4.77,2.8,1.97,6.5,26.74,"2021-06-03","PPO.Godbout.2021","COI"
"95",256,"ADE_21_00462","Godbout","11M2-a",49.3004980310798,-67.6984900049865,12.19,2.2,9.99,3.76,28.92,"2021-06-03","PPO.Godbout.2021","COI"
"96",268,"ADE_21_00465","Godbout","14M4-b",49.2990750353783,-67.6980799622834,17.66,2.8,14.86,1.79,30.85,"2021-06-03","PPO.Godbout.2021","COI"
"97",272,"ADE_21_00466","Godbout","2M4-c",49.3023550417274,-67.6979860011488,6.15,2.6,3.55,8.81,25.39,"2021-06-03","PPO.Godbout.2021","COI"
"98",276,"ADE_21_00467","Godbout","14M4-a",49.2990750353783,-67.6980799622834,17.66,2.8,14.86,1.79,30.85,"2021-06-03","PPO.Godbout.2021","COI"
"99",280,"ADE_21_00468","Godbout","20M4-b",49.2987400107086,-67.6982600055635,21.37,2.6,18.77,1.54,30.8,"2021-06-03","PPO.Godbout.2021","COI"
"100",284,"ADE_21_00469","Godbout","14M3-c",49.2990489676595,-67.698634006083,18.28,2.8,15.48,1.36,31.12,"2021-06-03","PPO.Godbout.2021","COI"
"101",288,"ADE_21_00470","Godbout","2M4-b",49.3023550417274,-67.6979860011488,6.15,2.6,3.55,8.81,25.39,"2021-06-03","PPO.Godbout.2021","COI"
"102",292,"ADE_21_00471","Godbout","2M1-c",49.3027430400252,-67.6989779993892,4.77,2.8,1.97,6.5,26.74,"2021-06-03","PPO.Godbout.2021","COI"
"103",296,"ADE_21_00472","Godbout","14M1-b",49.2992180306464,-67.699617035687,18.67,2.6,16.07,2.05,30.46,"2021-06-03","PPO.Godbout.2021","COI"
"104",300,"ADE_21_00473","Godbout","14M3-a",49.2990489676595,-67.698634006083,18.28,2.8,15.48,1.36,31.12,"2021-06-03","PPO.Godbout.2021","COI"
"105",308,"ADE_21_00475","Godbout","11M1-b",49.300606995821,-67.6987810246646,12.3,2.2,10.1,3.44,29.21,"2021-06-03","PPO.Godbout.2021","COI"
"106",312,"ADE_21_00476","Godbout","14M2-c",49.2990909609944,-67.6989629957825,18.66,2.6,16.06,1.31,31.17,"2021-06-03","PPO.Godbout.2021","COI"
"107",316,"ADE_21_00477","Godbout","2M2-c",49.3027289584279,-67.6986409630626,4.35,2.8,1.55,7.06,26.39,"2021-06-03","PPO.Godbout.2021","COI"
"108",324,"ADE_21_00479","Godbout","2M3-a",49.3026820197701,-67.6983819622546,3.5,2.8,0.7,8.51,25.6,"2021-06-03","PPO.Godbout.2021","COI"
"109",328,"ADE_21_00480","Godbout","14M2-a",49.2990909609944,-67.6989629957825,18.66,2.6,16.06,1.31,31.17,"2021-06-03","PPO.Godbout.2021","COI"
"110",332,"ADE_21_00481","Godbout","14M3-b",49.2990489676595,-67.698634006083,18.28,2.8,15.48,1.36,31.12,"2021-06-03","PPO.Godbout.2021","COI"
"111",340,"ADE_21_00483","Godbout","2M2-a",49.3027289584279,-67.6986409630626,4.35,2.8,1.55,7.06,26.39,"2021-06-03","PPO.Godbout.2021","COI"
"112",344,"ADE_21_00484","Godbout","2M3-b",49.3026820197701,-67.6983819622546,3.5,2.8,0.7,8.51,25.6,"2021-06-03","PPO.Godbout.2021","COI"
"113",348,"ADE_21_00485","Godbout","2M1-b",49.3027430400252,-67.6989779993892,4.77,2.8,1.97,6.5,26.74,"2021-06-03","PPO.Godbout.2021","COI"
"114",356,"ADE_21_00487","Godbout","20M4-c",49.2987400107086,-67.6982600055635,21.37,2.6,18.77,1.54,30.8,"2021-06-03","PPO.Godbout.2021","COI"
"115",360,"ADE_21_00488","Godbout","11M1-a",49.300606995821,-67.6987810246646,12.3,2.2,10.1,3.44,29.21,"2021-06-03","PPO.Godbout.2021","COI"
"116",364,"ADE_21_00489","Godbout","40M1-a",49.2948440182954,-67.6989999599755,36.84,1.9,34.94,1.01,31.35,"2021-06-03","PPO.Godbout.2021","COI"
"117",368,"ADE_21_00490","Godbout","11M4-a",49.3002920038998,-67.6980160083622,12.23,1.8,10.43,3.7,28.81,"2021-06-03","PPO.Godbout.2021","COI"
"118",372,"ADE_21_00491","Godbout","11M4-c",49.3002920038998,-67.6980160083622,12.23,1.8,10.43,3.7,28.81,"2021-06-03","PPO.Godbout.2021","COI"
"119",376,"ADE_21_00492","Godbout","11M4-b",49.3002920038998,-67.6980160083622,12.23,1.8,10.43,3.7,28.81,"2021-06-03","PPO.Godbout.2021","COI"
"120",380,"ADE_21_00493","Godbout","11M3-a",49.3004090152681,-67.6982829719782,12.76,1.8,10.96,3.78,28.91,"2021-06-03","PPO.Godbout.2021","COI"
"121",384,"ADE_21_00494","Godbout","11M2-c",49.3004980310798,-67.6984900049865,12.19,2.2,9.99,3.76,28.92,"2021-06-03","PPO.Godbout.2021","COI"
"122",388,"ADE_21_00496","Godbout","40M1-b",49.2948440182954,-67.6989999599755,36.84,1.9,34.94,1.01,31.35,"2021-06-03","PPO.Godbout.2021","COI"
"123",392,"ADE_21_00497","Godbout","11M2-b",49.3004980310798,-67.6984900049865,12.19,2.2,9.99,3.76,28.92,"2021-06-03","PPO.Godbout.2021","COI"
"124",396,"ADE_21_00498","Godbout","11M3-c",49.3004090152681,-67.6982829719782,12.76,1.8,10.96,3.78,28.91,"2021-06-03","PPO.Godbout.2021","COI"
"125",400,"ADE_21_00499","Godbout","11M3-b",49.3004090152681,-67.6982829719782,12.76,1.8,10.96,3.78,28.91,"2021-06-03","PPO.Godbout.2021","COI"
"126",404,"ADE_21_00500","Godbout","40M1-c",49.2948440182954,-67.6989999599755,36.84,1.9,34.94,1.01,31.35,"2021-06-03","PPO.Godbout.2021","COI"
"127",408,"ADE_21_00501","Godbout","11M1-c",49.300606995821,-67.6987810246646,12.3,2.2,10.1,3.44,29.21,"2021-06-03","PPO.Godbout.2021","COI"
"128",416,"ADE_21_00503","Godbout","20M2-c",49.29887,-67.69871,19.71,2.7,17.01,1.32,31.1,"2021-06-01","PPO.Godbout.2021","COI"
"129",420,"ADE_21_00504","Godbout","20M3-b",49.29881,-67.69819,21.85,2.2,19.65,1.33,31.12,"2021-06-01","PPO.Godbout.2021","COI"
"130",424,"ADE_21_00506","Godbout","20M3-a",49.29881,-67.69819,21.85,2.2,19.65,1.33,31.12,"2021-06-01","PPO.Godbout.2021","COI"
"131",428,"ADE_21_00507","Godbout","20M1-a",49.29887,-67.69897,23,2.7,20.3,1.09,31.33,"2021-06-01","PPO.Godbout.2021","COI"
"132",432,"ADE_21_00508","Godbout","20M1-b",49.29887,-67.69897,23,2.7,20.3,1.09,31.33,"2021-06-01","PPO.Godbout.2021","COI"
"133",436,"ADE_21_00509","Godbout","20M1-c",49.29887,-67.69897,23,2.7,20.3,1.09,31.33,"2021-06-01","PPO.Godbout.2021","COI"
"134",440,"ADE_21_00510","Godbout","20M2-a",49.29887,-67.69871,19.71,2.7,17.01,1.32,31.1,"2021-06-01","PPO.Godbout.2021","COI"
"135",444,"ADE_21_00511","Godbout","40M4-a",49.2945959977806,-67.6983600016683,41.38,2.3,39.08,2.35,31.39,"2021-08-25","PPO.Godbout.2021","COI"
"136",452,"ADE_21_00513","Godbout","14M2-b",49.2992600239813,-67.6989319827408,14.57,0.4,14.17,5.58,29.79,"2021-08-25","PPO.Godbout.2021","COI"
"137",456,"ADE_21_00514","Godbout","14M3-b",49.2992170248181,-67.698588995263,15.07,0.4,14.67,4.96,30.19,"2021-08-25","PPO.Godbout.2021","COI"
"138",460,"ADE_21_00515","Godbout","40M2-a",49.2947560083121,-67.6991670113057,41.67,2.3,39.37,4.26,31.37,"2021-08-25","PPO.Godbout.2021","COI"
"139",464,"ADE_21_00516","Godbout","10M4-a",49.3008450418711,-67.697976026684,9.17,0.5,8.67,13.76,26.93,"2021-08-25","PPO.Godbout.2021","COI"
"140",468,"ADE_21_00517","Godbout","10M2-a",49.3010369874537,-67.6988319866359,9.85,1,8.85,12.22,27.32,"2021-08-25","PPO.Godbout.2021","COI"
"141",472,"ADE_21_00518","Godbout","10M4-b",49.3008450418711,-67.697976026684,9.17,0.5,8.67,13.76,26.93,"2021-08-25","PPO.Godbout.2021","COI"
"142",476,"ADE_21_00519","Godbout","14M3-c",49.2992170248181,-67.698588995263,15.07,0.4,14.67,4.96,30.19,"2021-08-25","PPO.Godbout.2021","COI"
"143",480,"ADE_21_00520","Godbout","14M2-a",49.2992600239813,-67.6989319827408,14.57,0.4,14.17,5.58,29.79,"2021-08-25","PPO.Godbout.2021","COI"
"144",484,"ADE_21_00521","Godbout","20M3-c",49.2987069860101,-67.6986839622259,19.84,1,18.84,4.65,30.39,"2021-08-25","PPO.Godbout.2021","COI"
"145",492,"ADE_21_00523","Godbout","40M3-a",49.2946219816804,-67.6986800227314,40.8,2.3,38.5,2.32,31.32,"2021-08-25","PPO.Godbout.2021","COI"
"146",496,"ADE_21_00524","Godbout","14M4-c",49.2991519812495,-67.6982849836349,13.59,0.6,12.99,5.92,29.83,"2021-08-25","PPO.Godbout.2021","COI"
"147",504,"ADE_21_00526","Godbout","20M1-a",49.2988939862698,-67.6992019638419,18.4,0.6,17.8,4.56,30.28,"2021-08-25","PPO.Godbout.2021","COI"
"148",508,"ADE_21_00527","Godbout","40M2-c",49.2947560083121,-67.6991670113057,41.67,2.3,39.37,4.26,31.37,"2021-08-25","PPO.Godbout.2021","COI"
"149",516,"ADE_21_00529","Godbout","14M4-a",49.2991519812495,-67.6982849836349,13.59,0.6,12.99,5.92,29.83,"2021-08-25","PPO.Godbout.2021","COI"
"150",520,"ADE_21_00530","Godbout","10M3-a",49.3009379971772,-67.6984920166433,9.08,0.5,8.58,10.25,28.04,"2021-08-25","PPO.Godbout.2021","COI"
"151",532,"ADE_21_00533","Godbout","40M1-c",49.294716026634,-67.6992769818753,41.28,1.7,39.58,2.59,31.32,"2021-08-25","PPO.Godbout.2021","COI"
"152",540,"ADE_21_00535","Godbout","20M2-a",49.2987349815667,-67.6989800110459,19.79,1,18.79,4.51,30.47,"2021-08-25","PPO.Godbout.2021","COI"
"153",552,"ADE_21_00538","Godbout","40M4-b",49.2945959977806,-67.6983600016683,41.38,2.3,39.08,2.35,31.39,"2021-08-25","PPO.Godbout.2021","COI"
"154",556,"ADE_21_00539","Godbout","20M4-b",49.2986560240388,-67.6982669625431,20.01,1,19.01,4.6,30.37,"2021-08-25","PPO.Godbout.2021","COI"
"155",560,"ADE_21_00541","Godbout","20M2-b",49.2987349815667,-67.6989800110459,19.79,1,18.79,4.51,30.47,"2021-08-25","PPO.Godbout.2021","COI"
"156",564,"ADE_21_00542","Godbout","10M3-b",49.3009379971772,-67.6984920166433,9.08,0.5,8.58,10.25,28.04,"2021-08-25","PPO.Godbout.2021","COI"
"157",568,"ADE_21_00543","Godbout","10M3-c",49.3009379971772,-67.6984920166433,9.08,0.5,8.58,10.25,28.04,"2021-08-25","PPO.Godbout.2021","COI"
"158",576,"ADE_21_00545","Godbout","10M2-b",49.3010369874537,-67.6988319866359,9.85,1,8.85,12.22,27.32,"2021-08-25","PPO.Godbout.2021","COI"
"159",580,"ADE_21_00546","Godbout","20M1-c",49.2988939862698,-67.6992019638419,18.4,0.6,17.8,4.56,30.28,"2021-08-25","PPO.Godbout.2021","COI"
